_id,id,titleText,releaseYear,releaseDate
61e57fd6cc0d1f7890777f4e,tt0000160,"{'text': 'The Last Days of Pompeii', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 7, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd6cc0d1f7890777f50,tt0000056,"{'text': 'Uma Corrida de Touros no Campo Pequeno', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6cc0d1f7890777f52,tt0000064,"{'text': 'Dessinateur: Chamberlain', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6cc0d1f7890777f54,tt0000022,"{'text': 'Les forgerons', '__typename': 'TitleText'}","{'year': 1895, 'endYear': None, '__typename': 'YearRange'}","{'day': 28, 'month': 6, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6cc0d1f7890777f56,tt0000128,"{'text': 'Un lycée de jeunes filles', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6cc0d1f7890777f58,tt0000006,"{'text': 'Chinese Opium Den', '__typename': 'TitleText'}","{'year': 1894, 'endYear': None, '__typename': 'YearRange'}","{'day': 17, 'month': 10, 'year': 1894, '__typename': 'ReleaseDate'}"
61e57fd6cc0d1f7890777f5a,tt0000114,"{'text': 'Le régiment', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6cc0d1f7890777f5c,tt0000111,"{'text': ""Rip's Toast"", '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': 1, 'month': 9, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6cc0d1f7890777f5e,tt0000201,"{'text': 'Indian War Council', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6cc0d1f7890777f60,tt0000009,"{'text': 'Miss Jerry', '__typename': 'TitleText'}","{'year': 1894, 'endYear': None, '__typename': 'YearRange'}","{'day': 9, 'month': 10, 'year': 1894, '__typename': 'ReleaseDate'}"
61e57fd6cc0d1f7890777f62,tt0000227,"{'text': 'Bombardment of Mafeking', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 11, 'year': 1899, '__typename': 'ReleaseDate'}"
61e57fd6cc0d1f7890777f64,tt0000068,"{'text': 'Déchargement de bateaux', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6cc0d1f7890777f66,tt0000183,"{'text': 'The Corsican Brothers', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 8, 'year': 1898, '__typename': 'ReleaseDate'}"
61e57fd6cc0d1f7890777f68,tt0000309,"{'text': 'How It Feels to Be Run Over', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 7, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f4a,tt0000047,"{'text': 'Boulevard des Italiens', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f4c,tt0000040,"{'text': 'Barque sortant du port de Trouville', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f4e,tt0000067,"{'text': 'Dix chapeaux en 60 secondes', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f50,tt0000011,"{'text': 'Akrobatisches Potpourri', '__typename': 'TitleText'}","{'year': 1895, 'endYear': None, '__typename': 'YearRange'}","{'day': 1, 'month': 11, 'year': 1895, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f52,tt0000115,"{'text': ""Réunion d'officiers"", '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6d8a2362a33777f54,tt0000017,"{'text': 'Italienischer Bauerntanz', '__typename': 'TitleText'}","{'year': 1895, 'endYear': None, '__typename': 'YearRange'}","{'day': 1, 'month': 11, 'year': 1895, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f56,tt0000046,"{'text': 'Bois de Boulogne', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f58,tt0000015,"{'text': ""Autour d'une cabine"", '__typename': 'TitleText'}","{'year': 1894, 'endYear': None, '__typename': 'YearRange'}","{'day': 15, 'month': 12, 'year': 1894, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f5a,tt0000025,"{'text': 'The Oxford and Cambridge University Boat Race', '__typename': 'TitleText'}","{'year': 1895, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1895, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f5c,tt0000062,"{'text': 'Danse serpentine', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': 25, 'month': 11, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f5e,tt0000168,"{'text': 'Salida del público de la iglesia parroquial de Santa María de Sans', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6d8a2362a33777f60,tt0000048,"{'text': 'The Boxing Kangaroo', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 1, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f62,tt0000156,"{'text': ""L'hôtel empoisonné"", '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f64,tt0000193,"{'text': ""L'entrée à Jérusalem"", '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6d8a2362a33777f66,tt0000229,"{'text': 'Casey at the Bat', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 4, 'year': 1899, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f68,tt0000034,"{'text': ""Arrivée d'un train gare de Vincennes"", '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6d8a2362a33777f6a,tt0000290,"{'text': ""Dance de l'ivresse"", '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6d8a2362a33777f6c,tt0000241,"{'text': 'La descente de croix', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6d8a2362a33777f6e,tt0000287,"{'text': 'The Clown and the Alchemist', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 11, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd6e793c41f87777f4a,tt0000096,"{'text': 'Place Saint-Augustin', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6e793c41f87777f4c,tt0000027,"{'text': 'Place des Cordeliers à Lyon', '__typename': 'TitleText'}","{'year': 1895, 'endYear': None, '__typename': 'YearRange'}","{'day': 28, 'month': 12, 'year': 1895, '__typename': 'ReleaseDate'}"
61e57fd6e793c41f87777f4e,tt0000035,"{'text': ""L'arroseur"", '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6e793c41f87777f50,tt0000029,"{'text': 'Repas de bébé', '__typename': 'TitleText'}","{'year': 1895, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 7, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6e793c41f87777f52,tt0000020,"{'text': 'The Derby 1895', '__typename': 'TitleText'}","{'year': 1895, 'endYear': None, '__typename': 'YearRange'}","{'day': 20, 'month': 11, 'year': 1895, '__typename': 'ReleaseDate'}"
61e57fd6e793c41f87777f54,tt0000071,"{'text': 'Départ des automobiles', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6e793c41f87777f56,tt0000154,"{'text': 'Henley Regatta', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}","{'day': 17, 'month': 3, 'year': 1897, '__typename': 'ReleaseDate'}"
61e57fd6e793c41f87777f58,tt0000079,"{'text': 'La gare Saint-Lazare', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6e793c41f87777f5a,tt0000104,"{'text': 'Pompiers à Lyon', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6e793c41f87777f5c,tt0000119,"{'text': 'Sauvetage en rivière, 1er', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 5, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6e793c41f87777f5e,tt0000255,"{'text': ""Mésaventure d'un charbonnier"", '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6e793c41f87777f60,tt0000212,"{'text': 'Saida do Paquete Duque de Braganca', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6e793c41f87777f62,tt0000254,"{'text': 'Monnaie de lapin', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6e793c41f87777f64,tt0000256,"{'text': 'Panorama from the Tower of the Brooklyn Bridge', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6e793c41f87777f66,tt0000163,"{'text': 'Le planton du colonel', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6ef8211cb56777f4a,tt0000037,"{'text': 'Baignade en mer', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6ef8211cb56777f4c,tt0000033,"{'text': 'La voltige', '__typename': 'TitleText'}","{'year': 1895, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 7, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6ef8211cb56777f4e,tt0000018,"{'text': 'Das boxende Känguruh', '__typename': 'TitleText'}","{'year': 1895, 'endYear': None, '__typename': 'YearRange'}","{'day': 1, 'month': 11, 'year': 1895, '__typename': 'ReleaseDate'}"
61e57fd6ef8211cb56777f50,tt0000063,"{'text': 'Dessinateur express', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6ef8211cb56777f52,tt0000106,"{'text': 'Retour au cantonnement', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6ef8211cb56777f54,tt0000122,"{'text': 'Sortie des ateliers Vibert', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6ef8211cb56777f56,tt0000134,"{'text': 'The Wandering Negro Minstrels', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 2, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6ef8211cb56777f58,tt0000196,"{'text': 'Faust and Mephistopheles', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 8, 'year': 1898, '__typename': 'ReleaseDate'}"
61e57fd6ef8211cb56777f5a,tt0000202,"{'text': 'Le jardin des oliviers', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6ef8211cb56777f5c,tt0000080,"{'text': 'Grandes manoeuvres', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6ef8211cb56777f5e,tt0000124,"{'text': 'Tempête sur la jetée du treport', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6ef8211cb56777f60,tt0000237,"{'text': 'Le crucifiement', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6ef8211cb56777f62,tt0000159,"{'text': 'Le cabinet de Méphistophélès', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6ef8211cb56777f64,tt0000135,"{'text': 'A Watermelon Feast', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': 12, 'month': 9, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6ef8211cb56777f66,tt0000228,"{'text': 'La bonne absinthe', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1899, '__typename': 'ReleaseDate'}"
61e57fd6ef8211cb56777f68,tt0000231,"{'text': 'Portuguese Railway Train', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6ef8211cb56777f6a,tt0000289,"{'text': ""Coucher d'une Parisienne"", '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6ef8211cb56777f6c,tt0000263,"{'text': 'Vista de la entrada principal de la plaza de toros de Jerez, el segundo día de feria', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}","{'day': 13, 'month': 5, 'year': 1899, '__typename': 'ReleaseDate'}"
61e57fd6ef8211cb56777f6e,tt0000274,"{'text': ""Avenue de l'opéra"", '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd6f6ace03d15777f4a,tt0000102,"{'text': 'Plage de Villiers par gros temps', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6ace03d15777f4c,tt0000093,"{'text': 'Melbourne', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6ace03d15777f4e,tt0000126,"{'text': 'Tom Old Boot', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6ace03d15777f50,tt0000050,"{'text': 'Bébé et fillettes', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6f6ace03d15777f52,tt0000060,"{'text': 'Dancing Darkies', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': 12, 'month': 9, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6f6ace03d15777f54,tt0000082,"{'text': 'A Hard Wash', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': 12, 'month': 9, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6f6ace03d15777f56,tt0000127,"{'text': ""Les tribulations d'un concierge"", '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6ace03d15777f58,tt0000216,"{'text': 'Visita de Doña María Cristina y Alfonso XIII a Barcelona', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6ace03d15777f5a,tt0000069,"{'text': ""Défense d'afficher"", '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6f6ace03d15777f5c,tt0000143,"{'text': 'Les cambrioleurs', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1898, '__typename': 'ReleaseDate'}"
61e57fd6f6ace03d15777f5e,tt0000151,"{'text': 'Faust et Marguerite', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6ace03d15777f60,tt0000265,"{'text': 'Above the Limit', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 11, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd6f6ace03d15777f62,tt0000279,"{'text': ""Buffalo Bill's Wild West Parade"", '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6ace03d15777f64,tt0000282,"{'text': 'Le bébé', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6ace03d15777f66,tt0000172,"{'text': 'The X-Ray Fiend', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 10, 'year': 1897, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f4a,tt0000019,"{'text': 'The Clown Barber', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 8, 'year': 1898, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f4c,tt0000118,"{'text': ""Salut malencontreux d'un déserteur"", '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6b21fc69e777f4e,tt0000059,"{'text': 'Couronnement de la rosière', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f50,tt0000014,"{'text': ""L'arroseur arrosé"", '__typename': 'TitleText'}","{'year': 1895, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f52,tt0000043,"{'text': 'Batteuse à vapeur', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f54,tt0000090,"{'text': 'Libération des territoriaux', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6b21fc69e777f56,tt0000028,"{'text': 'La pêche aux poissons rouges', '__typename': 'TitleText'}","{'year': 1895, 'endYear': None, '__typename': 'YearRange'}","{'day': 28, 'month': 12, 'year': 1895, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f58,tt0000141,"{'text': 'Ballet libella', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6b21fc69e777f5a,tt0000226,"{'text': 'Boat Race', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6b21fc69e777f5c,tt0000101,"{'text': 'Place du théâtre français', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6b21fc69e777f5e,tt0000203,"{'text': 'Je vous y prrrrends!', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6b21fc69e777f60,tt0000240,"{'text': 'Distributing a War Extra', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 5, 'year': 1899, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f62,tt0000200,"{'text': 'Gran corrida de toros', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}","{'day': 27, 'month': 12, 'year': 1898, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f64,tt0000209,"{'text': 'Photographing a Ghost', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 8, 'year': 1898, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f66,tt0000174,"{'text': 'Výstavní párkar a lepic plakátù', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}","{'day': 1, 'month': 7, 'year': 1898, '__typename': 'ReleaseDate'}"
