_id,id,titleText,releaseYear,releaseDate
61e57fd78563151ff1777f92,tt0000303,"{'text': 'Gavotte directoire', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777f94,tt0000633,"{'text': ""The Anarchist's Sweetheart"", '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 11, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f96,tt0000737,"{'text': 'Over the Hill to the Poorhouse', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 26, 'month': 6, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f98,tt0000330,"{'text': 'La poupée noire', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777f9a,tt0000390,"{'text': 'Danse mauresque', '__typename': 'TitleText'}","{'year': 1902, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777f9c,tt0000741,"{'text': ""The Planter's Wife"", '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 20, 'month': 10, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f9e,tt0000819,"{'text': ""A Burglar's Mistake"", '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 25, 'month': 3, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fa0,tt0000315,"{'text': 'Le marchand de coco', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777fa2,tt0000820,"{'text': 'Campaña del Riff', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 9, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fa4,tt0000868,"{'text': 'Fiestas de Santa Lucía - Belenes', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777fa6,tt0000472,"{'text': ""Uncle Tom's Cabin"", '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 5, 'year': 1903, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fa8,tt0000929,"{'text': 'Klebolin klebt alles', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777faa,tt0000468,"{'text': 'Service précipité', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777fac,tt0000496,"{'text': 'Railroad Smashup', '__typename': 'TitleText'}","{'year': 1904, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 11, 'year': 1904, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fae,tt0000866,"{'text': 'Fellow Clerks', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 10, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fb0,tt0000534,"{'text': ""The '?' Motorist"", '__typename': 'TitleText'}","{'year': 1906, 'endYear': None, '__typename': 'YearRange'}","{'day': 25, 'month': 10, 'year': 1906, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fb2,tt0000667,"{'text': ""Corrida de toros con Ricardo Torres 'Bombita'"", '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777fb4,tt0000995,"{'text': 'One Touch of Nature', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 1, 'month': 1, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fb6,tt0000640,"{'text': 'An Awful Moment', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 18, 'month': 12, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fb8,tt0000860,"{'text': 'The Faded Lilies', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 17, 'month': 6, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fba,tt0000649,"{'text': ""Bobby's Kodak"", '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 10, 'month': 2, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fbc,tt0001011,"{'text': 'The Prussian Spy', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 1, 'month': 3, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fbe,tt0000715,"{'text': 'The Life of an American Cowboy', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f6e,tt0000197,"{'text': 'La flagellation', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f70,tt0000171,"{'text': 'Une nuit agitée', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f72,tt0000325,"{'text': 'Pas des éventails', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f74,tt0000326,"{'text': 'Pas du poignard', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f76,tt0000412,"{'text': 'The Troublesome Fly', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 5, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777f78,tt0000219,"{'text': 'Aladdin and the Wonderful Lamp', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 11, 'year': 1899, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777f7a,tt0000368,"{'text': 'Le petit chaperon rouge', '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}","{'day': 26, 'month': 10, 'year': 1901, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777f7c,tt0000243,"{'text': 'Le déjeuner des enfants', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f7e,tt0000250,"{'text': 'Llegada del vapor Bellver a Mallorca', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f80,tt0000500,"{'text': 'The Abductors', '__typename': 'TitleText'}","{'year': 1905, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 7, 'year': 1905, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777f82,tt0000145,"{'text': 'En classe', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f84,tt0000440,"{'text': 'La guirlande merveilleuse', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}","{'day': 13, 'month': 6, 'year': 1903, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777f86,tt0000272,"{'text': 'As Seen Through a Telescope', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 9, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777f88,tt0000504,"{'text': 'Coso y Paseo de Santa Engracia (Calles y plazas de Zaragoza)', '__typename': 'TitleText'}","{'year': 1905, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f8a,tt0000178,"{'text': ""The Cavalier's Dream"", '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 12, 'year': 1898, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777f8c,tt0000585,"{'text': 'Concurso de sardanas en el parque Guell', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f8e,tt0000589,"{'text': 'Descoberta da América por Cristovão Colombo', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}","{'day': 24, 'month': 5, 'year': 1907, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777f90,tt0000221,"{'text': 'Aspectos da Praia de Cascais', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f92,tt0000603,"{'text': 'The Magic Fountain Pen', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 17, 'month': 7, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777f94,tt0000620,"{'text': 'Testamentet', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 7, 'month': 1, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777f96,tt0000312,"{'text': 'Le lapin', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f98,tt0000391,"{'text': 'La dent récalcitrante', '__typename': 'TitleText'}","{'year': 1902, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f9a,tt0000378,"{'text': 'Les vagues', '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f9c,tt0000696,"{'text': 'El guardia burlado', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777f9e,tt0000770,"{'text': 'The Taming of the Shrew', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 10, 'month': 11, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777fa0,tt0000355,"{'text': 'Fire!', '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}","{'day': 15, 'month': 10, 'year': 1901, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777fa2,tt0000379,"{'text': 'Visita de la escuadra inglesa a Barcelona', '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777fa4,tt0000839,"{'text': 'The Curse of Money', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 9, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777fa6,tt0000470,"{'text': ""Les surprises de l'affichage"", '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777fa8,tt0000538,"{'text': 'Bilbao, Portugalete y los Altos Hornos', '__typename': 'TitleText'}","{'year': 1906, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777faa,tt0000828,"{'text': 'Confidence', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 15, 'month': 4, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777fac,tt0000514,"{'text': 'Los guapos de la Vaquería del Parque', '__typename': 'TitleText'}","{'year': 1905, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777fae,tt0000731,"{'text': 'Mrs. Jones Entertains', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 9, 'month': 1, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777fb0,tt0000537,"{'text': 'Arrival of Immigrants, Ellis Island', '__typename': 'TitleText'}","{'year': 1906, 'endYear': None, '__typename': 'YearRange'}",
61e57fd7947ef0b36e777fb2,tt0000546,"{'text': 'Dream of a Rarebit Fiend', '__typename': 'TitleText'}","{'year': 1906, 'endYear': None, '__typename': 'YearRange'}","{'day': 19, 'month': 2, 'year': 1906, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777fb4,tt0000967,"{'text': 'The Mills of the Gods', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 30, 'month': 8, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777fb6,tt0001029,"{'text': 'The Salvation Army Lass', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 11, 'month': 3, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777fb8,tt0000898,"{'text': 'His Lost Love', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 18, 'month': 10, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777fba,tt0000604,"{'text': 'Mesalliancen', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}","{'day': 12, 'month': 11, 'year': 1907, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777fbc,tt0001022,"{'text': 'A Rose of the Tenderloin', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 23, 'month': 11, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd7947ef0b36e777fbe,tt0000688,"{'text': 'The Flower Girl of Paris', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 26, 'month': 12, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777f6a,tt0000339,"{'text': 'La tarentelle', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f6c,tt0000313,"{'text': 'Let Me Dream Again', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 8, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777f6e,tt0000286,"{'text': 'Chirurgie fin de siècle', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777f70,tt0000407,"{'text': 'Procesión de las hijas de María de la parroquia de Sans', '__typename': 'TitleText'}","{'year': 1902, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f72,tt0000205,"{'text': 'Leçons de boxe', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f74,tt0000113,"{'text': ""Rip's Twenty Years' Sleep"", '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': 1, 'month': 9, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777f76,tt0000435,"{'text': 'Enlèvement en automobile et mariage précipité', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f78,tt0000387,"{'text': 'The Coronation of Edward VII', '__typename': 'TitleText'}","{'year': 1902, 'endYear': None, '__typename': 'YearRange'}","{'day': 9, 'month': 8, 'year': 1902, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777f7a,tt0000194,"{'text': 'Express Train on a Railway Cutting', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f7c,tt0000422,"{'text': ""Les aventures d'un voyageur trop pressé"", '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f7e,tt0000153,"{'text': 'The Haunted Castle', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 12, 'year': 1897, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777f80,tt0000458,"{'text': 'Nos bons étudiants', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f82,tt0000149,"{'text': 'Dans les coulisses', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 1, 'year': 1903, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777f84,tt0000464,"{'text': 'Rip Van Winkle', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 5, 'year': 1903, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777f86,tt0000244,"{'text': 'Erreur judiciaire', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f88,tt0000590,"{'text': 'Dr. Skinum', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}","{'day': 14, 'month': 12, 'year': 1907, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777f8a,tt0000495,"{'text': 'Le pêcheur de perles', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1907, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777f8c,tt0000310,"{'text': 'Chimmie Hicks and the Rum Omelet', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 11, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777f8e,tt0000541,"{'text': 'Caros død', '__typename': 'TitleText'}","{'year': 1906, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f90,tt0000316,"{'text': 'Marché à la volaille', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f92,tt0000285,"{'text': 'Chinese Magic', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 9, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777f94,tt0000616,"{'text': 'Romería a San Medín', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f96,tt0000629,"{'text': 'After Many Years', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 3, 'month': 11, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777f98,tt0000297,"{'text': 'Danses', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f9a,tt0000375,"{'text': 'Uma Tourada à Antiga Portuguesa', '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f9c,tt0000666,"{'text': 'Corrida de toros con Antonio Fuentes', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777f9e,tt0000660,"{'text': 'The Christmas Burglars', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 22, 'month': 12, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777fa0,tt0000706,"{'text': 'Ingomar, the Barbarian', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 13, 'month': 10, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777fa2,tt0000800,"{'text': 'The Awakening', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 30, 'month': 9, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777fa4,tt0000233,"{'text': 'Choque de dos transatlánticos', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777fa6,tt0000491,"{'text': 'Opening the Williamsburg Bridge', '__typename': 'TitleText'}","{'year': 1904, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 2, 'year': 1904, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777fa8,tt0000808,"{'text': ""Betty's Choice"", '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 5, 'month': 10, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777faa,tt0000517,"{'text': 'El húsar de la guardia', '__typename': 'TitleText'}","{'year': 1905, 'endYear': None, '__typename': 'YearRange'}",
61e57fd794e8253137777fac,tt0000592,"{'text': 'Eureka Stockade', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}","{'day': 19, 'month': 10, 'year': 1907, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777fae,tt0000884,"{'text': 'Grevinde X', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 8, 'month': 10, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd794e8253137777fb0,tt0000516,"{'text': 'El hotel eléctrico', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 31, 'month': 10, 'year': 1908, '__typename': 'ReleaseDate'}"
